Rule,Body_Relations,Head_Relation,Count,Body_Count,Support,Confidence,Chain_Length
"secondAuntOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ brotherOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> boyCousinOf -> brotherOf,secondAuntOf,14,14,0.0010129513059836481,1.0,3
"secondAuntOf(X,Y) ∧ fatherOf(Y,Z) ∧ nieceOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> fatherOf -> nieceOf,secondAuntOf,14,14,0.0010129513059836481,1.0,3
"secondAuntOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> secondUncleOf -> girlFirstCousinOnceRemovedOf,secondAuntOf,14,14,0.0010129513059836481,1.0,3
"greatGrandfatherOf(X,Y) ∧ daughterOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → uncleOf(X,W)",greatGrandfatherOf -> daughterOf -> girlFirstCousinOnceRemovedOf,uncleOf,14,14,0.0010129513059836481,1.0,3
"sisterOf(X,Y) ∧ daughterOf(Y,Z) ∧ secondUncleOf(Z,W) → girlSecondCousinOf(X,W)",sisterOf -> daughterOf -> secondUncleOf,girlSecondCousinOf,14,14,0.0010129513059836481,1.0,3
"girlCousinOf(X,Y) ∧ nephewOf(Y,Z) ∧ secondUncleOf(Z,W) → girlSecondCousinOf(X,W)",girlCousinOf -> nephewOf -> secondUncleOf,girlSecondCousinOf,14,14,0.0010129513059836481,1.0,3
"girlCousinOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ uncleOf(Z,W) → girlSecondCousinOf(X,W)",girlCousinOf -> girlFirstCousinOnceRemovedOf -> uncleOf,girlSecondCousinOf,14,14,0.0010129513059836481,1.0,3
"nieceOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ motherOf(Z,W) → girlSecondCousinOf(X,W)",nieceOf -> boyCousinOf -> motherOf,girlSecondCousinOf,14,14,0.0010129513059836481,1.0,3
"daughterOf(X,Y) ∧ uncleOf(Y,Z) ∧ motherOf(Z,W) → secondAuntOf(X,W)",daughterOf -> uncleOf -> motherOf,secondAuntOf,14,14,0.0010129513059836481,1.0,3
"auntOf(X,Y) ∧ grandsonOf(Y,Z) ∧ greatUncleOf(Z,W) → secondAuntOf(X,W)",auntOf -> grandsonOf -> greatUncleOf,secondAuntOf,14,14,0.0010129513059836481,1.0,3
"uncleOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ boySecondCousinOf(Z,W) → secondUncleOf(X,W)",uncleOf -> girlCousinOf -> boySecondCousinOf,secondUncleOf,14,14,0.0010129513059836481,1.0,3
"uncleOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ motherOf(Z,W) → secondUncleOf(X,W)",uncleOf -> girlFirstCousinOnceRemovedOf -> motherOf,secondUncleOf,14,14,0.0010129513059836481,1.0,3
"boyCousinOf(X,Y) ∧ nieceOf(Y,Z) ∧ secondUncleOf(Z,W) → boySecondCousinOf(X,W)",boyCousinOf -> nieceOf -> secondUncleOf,boySecondCousinOf,14,14,0.0010129513059836481,1.0,3
"uncleOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → secondUncleOf(X,W)",uncleOf -> boyCousinOf -> girlSecondCousinOf,secondUncleOf,14,14,0.0010129513059836481,1.0,3
"secondUncleOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ brotherOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> girlCousinOf -> brotherOf,secondUncleOf,14,14,0.0010129513059836481,1.0,3
"auntOf(X,Y) ∧ nephewOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",auntOf -> nephewOf -> girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,14,14,0.0010129513059836481,1.0,3
"secondAuntOf(X,Y) ∧ sonOf(Y,Z) ∧ auntOf(Z,W) → secondAuntOf(X,W)",secondAuntOf -> sonOf -> auntOf,secondAuntOf,14,14,0.0010129513059836481,1.0,3
"uncleOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → greatUncleOf(X,W)",uncleOf -> greatAuntOf -> girlFirstCousinOnceRemovedOf,greatUncleOf,14,14,0.0010129513059836481,1.0,3
"greatUncleOf(X,Y) ∧ greatGrandsonOf(Y,Z) ∧ granddaughterOf(Z,W) → greatGrandsonOf(X,W)",greatUncleOf -> greatGrandsonOf -> granddaughterOf,greatGrandsonOf,14,14,0.0010129513059836481,1.0,3
"brotherOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ brotherOf(Z,W) → boySecondCousinOf(X,W)",brotherOf -> boySecondCousinOf -> brotherOf,boySecondCousinOf,14,14,0.0010129513059836481,1.0,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ auntOf(Y,Z) ∧ boyCousinOf(Z,W) → boySecondCousinOf(X,W)",boyFirstCousinOnceRemovedOf -> auntOf -> boyCousinOf,boySecondCousinOf,14,14,0.0010129513059836481,1.0,3
"sisterOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ brotherOf(Z,W) → girlSecondCousinOf(X,W)",sisterOf -> boySecondCousinOf -> brotherOf,girlSecondCousinOf,14,14,0.0010129513059836481,1.0,3
"brotherOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ brotherOf(Z,W) → boySecondCousinOf(X,W)",brotherOf -> girlSecondCousinOf -> brotherOf,boySecondCousinOf,14,14,0.0010129513059836481,1.0,3
"secondUncleOf(X,Y) ∧ sisterOf(Y,Z) ∧ girlCousinOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> sisterOf -> girlCousinOf,secondUncleOf,14,14,0.0010129513059836481,1.0,3
"sonOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ girlCousinOf(Z,W) → secondUncleOf(X,W)",sonOf -> greatAuntOf -> girlCousinOf,secondUncleOf,14,14,0.0010129513059836481,1.0,3
"girlSecondCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ motherOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> daughterOf -> motherOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"daughterOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ fatherOf(Z,W) → girlSecondCousinOf(X,W)",daughterOf -> boyCousinOf -> fatherOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"boySecondCousinOf(X,Y) ∧ brotherOf(Y,Z) ∧ sisterOf(Z,W) → boySecondCousinOf(X,W)",boySecondCousinOf -> brotherOf -> sisterOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"boySecondCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ brotherOf(Z,W) → boySecondCousinOf(X,W)",boySecondCousinOf -> sisterOf -> brotherOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"sonOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ auntOf(Z,W) → boySecondCousinOf(X,W)",sonOf -> girlCousinOf -> auntOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"daughterOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ fatherOf(Z,W) → girlSecondCousinOf(X,W)",daughterOf -> girlCousinOf -> fatherOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"granddaughterOf(X,Y) ∧ sisterOf(Y,Z) ∧ fatherOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",granddaughterOf -> sisterOf -> fatherOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"granddaughterOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ nephewOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",granddaughterOf -> greatAuntOf -> nephewOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"uncleOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → greatUncleOf(X,W)",uncleOf -> greatUncleOf -> boyFirstCousinOnceRemovedOf,greatUncleOf,13,13,0.0009405976412705303,1.0,3
"greatUncleOf(X,Y) ∧ greatGranddaughterOf(Y,Z) ∧ auntOf(Z,W) → boyCousinOf(X,W)",greatUncleOf -> greatGranddaughterOf -> auntOf,boyCousinOf,13,13,0.0009405976412705303,1.0,3
"greatAuntOf(X,Y) ∧ daughterOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → girlCousinOf(X,W)",greatAuntOf -> daughterOf -> boyFirstCousinOnceRemovedOf,girlCousinOf,13,13,0.0009405976412705303,1.0,3
"girlFirstCousinOnceRemovedOf(X,Y) ∧ fatherOf(Y,Z) ∧ boyCousinOf(Z,W) → girlSecondCousinOf(X,W)",girlFirstCousinOnceRemovedOf -> fatherOf -> boyCousinOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"daughterOf(X,Y) ∧ daughterOf(Y,Z) ∧ uncleOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",daughterOf -> daughterOf -> uncleOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"nieceOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ boyCousinOf(Z,W) → girlSecondCousinOf(X,W)",nieceOf -> secondUncleOf -> boyCousinOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ nieceOf(Z,W) → boySecondCousinOf(X,W)",boyFirstCousinOnceRemovedOf -> greatAuntOf -> nieceOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"secondUncleOf(X,Y) ∧ motherOf(Y,Z) ∧ nieceOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> motherOf -> nieceOf,secondUncleOf,13,13,0.0009405976412705303,1.0,3
"auntOf(X,Y) ∧ daughterOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",auntOf -> daughterOf -> girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"girlCousinOf(X,Y) ∧ grandfatherOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → secondAuntOf(X,W)",girlCousinOf -> grandfatherOf -> girlFirstCousinOnceRemovedOf,secondAuntOf,13,13,0.0009405976412705303,1.0,3
"uncleOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ boyCousinOf(Z,W) → secondUncleOf(X,W)",uncleOf -> girlSecondCousinOf -> boyCousinOf,secondUncleOf,13,13,0.0009405976412705303,1.0,3
"greatUncleOf(X,Y) ∧ daughterOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → boyCousinOf(X,W)",greatUncleOf -> daughterOf -> girlFirstCousinOnceRemovedOf,boyCousinOf,13,13,0.0009405976412705303,1.0,3
"boyCousinOf(X,Y) ∧ fatherOf(Y,Z) ∧ brotherOf(Z,W) → secondUncleOf(X,W)",boyCousinOf -> fatherOf -> brotherOf,secondUncleOf,13,13,0.0009405976412705303,1.0,3
"uncleOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ greatAuntOf(Z,W) → greatGrandfatherOf(X,W)",uncleOf -> boyCousinOf -> greatAuntOf,greatGrandfatherOf,13,13,0.0009405976412705303,1.0,3
"daughterOf(X,Y) ∧ nephewOf(Y,Z) ∧ grandfatherOf(Z,W) → girlSecondCousinOf(X,W)",daughterOf -> nephewOf -> grandfatherOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"sisterOf(X,Y) ∧ grandsonOf(Y,Z) ∧ greatUncleOf(Z,W) → girlSecondCousinOf(X,W)",sisterOf -> grandsonOf -> greatUncleOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"brotherOf(X,Y) ∧ fatherOf(Y,Z) ∧ girlSecondCousinOf(Z,W) → secondUncleOf(X,W)",brotherOf -> fatherOf -> girlSecondCousinOf,secondUncleOf,13,13,0.0009405976412705303,1.0,3
"brotherOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ greatUncleOf(Z,W) → boySecondCousinOf(X,W)",brotherOf -> granddaughterOf -> greatUncleOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"grandfatherOf(X,Y) ∧ greatGrandsonOf(Y,Z) ∧ uncleOf(Z,W) → boyCousinOf(X,W)",grandfatherOf -> greatGrandsonOf -> uncleOf,boyCousinOf,13,13,0.0009405976412705303,1.0,3
"boyCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ boySecondCousinOf(Z,W) → boySecondCousinOf(X,W)",boyCousinOf -> girlCousinOf -> boySecondCousinOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"girlSecondCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ nephewOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> girlCousinOf -> nephewOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"girlSecondCousinOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ nieceOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> boyCousinOf -> nieceOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"nieceOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ girlCousinOf(Z,W) → girlSecondCousinOf(X,W)",nieceOf -> secondUncleOf -> girlCousinOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"uncleOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ girlCousinOf(Z,W) → secondUncleOf(X,W)",uncleOf -> girlSecondCousinOf -> girlCousinOf,secondUncleOf,13,13,0.0009405976412705303,1.0,3
"grandmotherOf(X,Y) ∧ grandsonOf(Y,Z) ∧ girlCousinOf(Z,W) → girlCousinOf(X,W)",grandmotherOf -> grandsonOf -> girlCousinOf,girlCousinOf,13,13,0.0009405976412705303,1.0,3
"daughterOf(X,Y) ∧ sonOf(Y,Z) ∧ auntOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",daughterOf -> sonOf -> auntOf,girlFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"uncleOf(X,Y) ∧ grandsonOf(Y,Z) ∧ boyCousinOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",uncleOf -> grandsonOf -> boyCousinOf,boyFirstCousinOnceRemovedOf,13,13,0.0009405976412705303,1.0,3
"girlSecondCousinOf(X,Y) ∧ uncleOf(Y,Z) ∧ nephewOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> uncleOf -> nephewOf,girlSecondCousinOf,13,13,0.0009405976412705303,1.0,3
"uncleOf(X,Y) ∧ greatGrandsonOf(Y,Z) ∧ greatAuntOf(Z,W) → boySecondCousinOf(X,W)",uncleOf -> greatGrandsonOf -> greatAuntOf,boySecondCousinOf,13,13,0.0009405976412705303,1.0,3
"greatAuntOf(X,Y) ∧ nephewOf(Y,Z) ∧ boySecondCousinOf(Z,W) → secondAuntOf(X,W)",greatAuntOf -> nephewOf -> boySecondCousinOf,secondAuntOf,13,13,0.0009405976412705303,1.0,3
"boyCousinOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ nephewOf(Z,W) → secondUncleOf(X,W)",boyCousinOf -> greatAuntOf -> nephewOf,secondUncleOf,13,13,0.0009405976412705303,1.0,3
"greatAuntOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ uncleOf(Z,W) → greatGrandmotherOf(X,W)",greatAuntOf -> boySecondCousinOf -> uncleOf,greatGrandmotherOf,13,13,0.0009405976412705303,1.0,3
"sonOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ brotherOf(Z,W) → secondUncleOf(X,W)",sonOf -> greatUncleOf -> brotherOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"girlSecondCousinOf(X,Y) ∧ brotherOf(Y,Z) ∧ sisterOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> brotherOf -> sisterOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"girlSecondCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ brotherOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> sisterOf -> brotherOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"daughterOf(X,Y) ∧ secondUncleOf(Y,Z) ∧ nieceOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",daughterOf -> secondUncleOf -> nieceOf,girlFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"daughterOf(X,Y) ∧ nephewOf(Y,Z) ∧ grandmotherOf(Z,W) → girlSecondCousinOf(X,W)",daughterOf -> nephewOf -> grandmotherOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ motherOf(Y,Z) ∧ sisterOf(Z,W) → boySecondCousinOf(X,W)",boyFirstCousinOnceRemovedOf -> motherOf -> sisterOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"grandsonOf(X,Y) ∧ sisterOf(Y,Z) ∧ grandmotherOf(Z,W) → boySecondCousinOf(X,W)",grandsonOf -> sisterOf -> grandmotherOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"grandsonOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ brotherOf(Z,W) → boySecondCousinOf(X,W)",grandsonOf -> greatAuntOf -> brotherOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"boyFirstCousinOnceRemovedOf(X,Y) ∧ fatherOf(Y,Z) ∧ nephewOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyFirstCousinOnceRemovedOf -> fatherOf -> nephewOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"sonOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGrandsonOf(X,W)",sonOf -> secondAuntOf -> greatGrandsonOf,greatGrandsonOf,12,12,0.0008682439765574126,1.0,3
"sonOf(X,Y) ∧ nieceOf(Y,Z) ∧ fatherOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",sonOf -> nieceOf -> fatherOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"daughterOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ auntOf(Z,W) → girlSecondCousinOf(X,W)",daughterOf -> girlCousinOf -> auntOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"uncleOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → greatUncleOf(X,W)",uncleOf -> grandmotherOf -> boyFirstCousinOnceRemovedOf,greatUncleOf,12,12,0.0008682439765574126,1.0,3
"girlSecondCousinOf(X,Y) ∧ sonOf(Y,Z) ∧ uncleOf(Z,W) → girlSecondCousinOf(X,W)",girlSecondCousinOf -> sonOf -> uncleOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"nieceOf(X,Y) ∧ daughterOf(Y,Z) ∧ greatUncleOf(Z,W) → girlSecondCousinOf(X,W)",nieceOf -> daughterOf -> greatUncleOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"motherOf(X,Y) ∧ daughterOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",motherOf -> daughterOf -> girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"brotherOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",brotherOf -> boyCousinOf -> boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"secondUncleOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ boyCousinOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",secondUncleOf -> granddaughterOf -> boyCousinOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"boyCousinOf(X,Y) ∧ brotherOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyCousinOf -> brotherOf -> boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"secondUncleOf(X,Y) ∧ auntOf(Y,Z) ∧ nieceOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> auntOf -> nieceOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"boyCousinOf(X,Y) ∧ grandmotherOf(Y,Z) ∧ nieceOf(Z,W) → secondUncleOf(X,W)",boyCousinOf -> grandmotherOf -> nieceOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"nephewOf(X,Y) ∧ greatGrandfatherOf(Y,Z) ∧ nieceOf(Z,W) → secondUncleOf(X,W)",nephewOf -> greatGrandfatherOf -> nieceOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"secondUncleOf(X,Y) ∧ brotherOf(Y,Z) ∧ boyCousinOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> brotherOf -> boyCousinOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"uncleOf(X,Y) ∧ greatUncleOf(Y,Z) ∧ girlFirstCousinOnceRemovedOf(Z,W) → greatUncleOf(X,W)",uncleOf -> greatUncleOf -> girlFirstCousinOnceRemovedOf,greatUncleOf,12,12,0.0008682439765574126,1.0,3
"grandfatherOf(X,Y) ∧ granddaughterOf(Y,Z) ∧ secondUncleOf(Z,W) → secondUncleOf(X,W)",grandfatherOf -> granddaughterOf -> secondUncleOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"brotherOf(X,Y) ∧ grandsonOf(Y,Z) ∧ uncleOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",brotherOf -> grandsonOf -> uncleOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"sisterOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGranddaughterOf(X,W)",sisterOf -> girlSecondCousinOf -> greatGranddaughterOf,greatGranddaughterOf,12,12,0.0008682439765574126,1.0,3
"girlSecondCousinOf(X,Y) ∧ sisterOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGranddaughterOf(X,W)",girlSecondCousinOf -> sisterOf -> greatGranddaughterOf,greatGranddaughterOf,12,12,0.0008682439765574126,1.0,3
"girlSecondCousinOf(X,Y) ∧ daughterOf(Y,Z) ∧ brotherOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> daughterOf -> brotherOf,girlFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"girlCousinOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGranddaughterOf(X,W)",girlCousinOf -> girlSecondCousinOf -> greatGranddaughterOf,greatGranddaughterOf,12,12,0.0008682439765574126,1.0,3
"daughterOf(X,Y) ∧ brotherOf(Y,Z) ∧ grandfatherOf(Z,W) → secondAuntOf(X,W)",daughterOf -> brotherOf -> grandfatherOf,secondAuntOf,12,12,0.0008682439765574126,1.0,3
"girlSecondCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ nieceOf(Z,W) → girlFirstCousinOnceRemovedOf(X,W)",girlSecondCousinOf -> girlCousinOf -> nieceOf,girlFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
"girlCousinOf(X,Y) ∧ fatherOf(Y,Z) ∧ sisterOf(Z,W) → secondAuntOf(X,W)",girlCousinOf -> fatherOf -> sisterOf,secondAuntOf,12,12,0.0008682439765574126,1.0,3
"girlCousinOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ grandfatherOf(Z,W) → greatAuntOf(X,W)",girlCousinOf -> boyCousinOf -> grandfatherOf,greatAuntOf,12,12,0.0008682439765574126,1.0,3
"greatUncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ boyFirstCousinOnceRemovedOf(Z,W) → greatUncleOf(X,W)",greatUncleOf -> secondAuntOf -> boyFirstCousinOnceRemovedOf,greatUncleOf,12,12,0.0008682439765574126,1.0,3
"greatUncleOf(X,Y) ∧ secondAuntOf(Y,Z) ∧ nephewOf(Z,W) → greatUncleOf(X,W)",greatUncleOf -> secondAuntOf -> nephewOf,greatUncleOf,12,12,0.0008682439765574126,1.0,3
"girlCousinOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ nieceOf(Z,W) → secondAuntOf(X,W)",girlCousinOf -> greatAuntOf -> nieceOf,secondAuntOf,12,12,0.0008682439765574126,1.0,3
"secondUncleOf(X,Y) ∧ fatherOf(Y,Z) ∧ nephewOf(Z,W) → secondUncleOf(X,W)",secondUncleOf -> fatherOf -> nephewOf,secondUncleOf,12,12,0.0008682439765574126,1.0,3
"boySecondCousinOf(X,Y) ∧ girlCousinOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGrandsonOf(X,W)",boySecondCousinOf -> girlCousinOf -> greatGrandsonOf,greatGrandsonOf,12,12,0.0008682439765574126,1.0,3
"boySecondCousinOf(X,Y) ∧ nieceOf(Y,Z) ∧ motherOf(Z,W) → boySecondCousinOf(X,W)",boySecondCousinOf -> nieceOf -> motherOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"boySecondCousinOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ girlCousinOf(Z,W) → boySecondCousinOf(X,W)",boySecondCousinOf -> boyCousinOf -> girlCousinOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"boySecondCousinOf(X,Y) ∧ boyCousinOf(Y,Z) ∧ greatGranddaughterOf(Z,W) → greatGrandsonOf(X,W)",boySecondCousinOf -> boyCousinOf -> greatGranddaughterOf,greatGrandsonOf,12,12,0.0008682439765574126,1.0,3
"brotherOf(X,Y) ∧ boySecondCousinOf(Y,Z) ∧ girlCousinOf(Z,W) → boySecondCousinOf(X,W)",brotherOf -> boySecondCousinOf -> girlCousinOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"grandsonOf(X,Y) ∧ greatAuntOf(Y,Z) ∧ girlCousinOf(Z,W) → boySecondCousinOf(X,W)",grandsonOf -> greatAuntOf -> girlCousinOf,boySecondCousinOf,12,12,0.0008682439765574126,1.0,3
"girlCousinOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ auntOf(Z,W) → girlSecondCousinOf(X,W)",girlCousinOf -> girlFirstCousinOnceRemovedOf -> auntOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"girlCousinOf(X,Y) ∧ girlFirstCousinOnceRemovedOf(Y,Z) ∧ fatherOf(Z,W) → girlSecondCousinOf(X,W)",girlCousinOf -> girlFirstCousinOnceRemovedOf -> fatherOf,girlSecondCousinOf,12,12,0.0008682439765574126,1.0,3
"boyCousinOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ greatGrandsonOf(Z,W) → greatGrandsonOf(X,W)",boyCousinOf -> girlSecondCousinOf -> greatGrandsonOf,greatGrandsonOf,12,12,0.0008682439765574126,1.0,3
"boyCousinOf(X,Y) ∧ girlSecondCousinOf(Y,Z) ∧ nephewOf(Z,W) → boyFirstCousinOnceRemovedOf(X,W)",boyCousinOf -> girlSecondCousinOf -> nephewOf,boyFirstCousinOnceRemovedOf,12,12,0.0008682439765574126,1.0,3
